INFO  0 [2021-02-26 14:10:17,175] [main] org.semanticweb.owlapi.utilities.Injector  - Loading file META-INF/services/org.semanticweb.owlapi.model.OWLOntologyManager
DEBUG 1243 [2021-02-26 14:10:18,418] [main] org.semanticweb.owlapi.rdf.rdfxml.parser.OptimisedListTranslator  - list: ObjectPropertyAtom(<http://semanticweb.org/STEaMINg/ContextOntology-COInd4#associatedConstraint> Variable(<http://semanticweb.org/STEaMINg/ContextOntology-COInd4#sit>) <http://semanticweb.org/STEaMINg/ContextOntology-COInd4#C_21>)
DEBUG 1244 [2021-02-26 14:10:18,419] [main] org.semanticweb.owlapi.rdf.rdfxml.parser.OptimisedListTranslator  - list: ClassAtom(<http://semanticweb.org/STEaMINg/ContextOntology-COInd4#Situation-S13> Variable(<http://semanticweb.org/STEaMINg/ContextOntology-COInd4#sit>))
DEBUG 1247 [2021-02-26 14:10:18,422] [main] org.semanticweb.owlapi.rdf.rdfxml.parser.OptimisedListTranslator  - list: ClassAtom(<http://semanticweb.org/STEaMINg/ContextOntology-COInd4#Situation> Variable(<http://semanticweb.org/STEaMINg/ContextOntology-COInd4#sit>))
DEBUG 1248 [2021-02-26 14:10:18,423] [main] org.semanticweb.owlapi.rdf.rdfxml.parser.OptimisedListTranslator  - list: ObjectPropertyAtom(<http://semanticweb.org/STEaMINg/ContextOntology-COInd4#associatedConstraint> Variable(<http://semanticweb.org/STEaMINg/ContextOntology-COInd4#sit>) <http://semanticweb.org/STEaMINg/ContextOntology-COInd4#C_17>)
DEBUG 1249 [2021-02-26 14:10:18,424] [main] org.semanticweb.owlapi.rdf.rdfxml.parser.OptimisedListTranslator  - list: ObjectPropertyAtom(<http://semanticweb.org/STEaMINg/ContextOntology-COInd4#associatedConstraint> Variable(<http://semanticweb.org/STEaMINg/ContextOntology-COInd4#sit>) <http://semanticweb.org/STEaMINg/ContextOntology-COInd4#C_6>)
DEBUG 1249 [2021-02-26 14:10:18,424] [main] org.semanticweb.owlapi.rdf.rdfxml.parser.OptimisedListTranslator  - list: ObjectPropertyAtom(<http://semanticweb.org/STEaMINg/ContextOntology-COInd4#associatedConstraint> Variable(<http://semanticweb.org/STEaMINg/ContextOntology-COInd4#sit>) <http://semanticweb.org/STEaMINg/ContextOntology-COInd4#C_20>)
DEBUG 1249 [2021-02-26 14:10:18,424] [main] org.semanticweb.owlapi.rdf.rdfxml.parser.OptimisedListTranslator  - list: ClassAtom(<http://semanticweb.org/STEaMINg/ContextOntology-COInd4#Situation-S9> Variable(<http://semanticweb.org/STEaMINg/ContextOntology-COInd4#sit>))
DEBUG 1250 [2021-02-26 14:10:18,425] [main] org.semanticweb.owlapi.rdf.rdfxml.parser.OptimisedListTranslator  - list: ClassAtom(<http://semanticweb.org/STEaMINg/ContextOntology-COInd4#Situation> Variable(<http://semanticweb.org/STEaMINg/ContextOntology-COInd4#sit>))
DEBUG 1250 [2021-02-26 14:10:18,425] [main] org.semanticweb.owlapi.rdf.rdfxml.parser.OptimisedListTranslator  - list: ObjectPropertyAtom(<http://semanticweb.org/STEaMINg/ContextOntology-COInd4#hasCause> Variable(<http://semanticweb.org/STEaMINg/ContextOntology-COInd4#sit>) <http://semanticweb.org/STEaMINg/ContextOntology-COInd4#Severe_Obstruction_in_the_Cooling_System>)
DEBUG 1250 [2021-02-26 14:10:18,425] [main] org.semanticweb.owlapi.rdf.rdfxml.parser.OptimisedListTranslator  - list: ClassAtom(<http://semanticweb.org/STEaMINg/ContextOntology-COInd4#Situation-S10> Variable(<http://semanticweb.org/STEaMINg/ContextOntology-COInd4#sit>))
